80
20
1 74 20 1 54 95 20 58 10 35 4 53 13 31 43 9 81 33 55 37 
47 13 61 1 85 81 48 31 62 99 14 7 31 16 35 28 55 35 17 25 
69 94 95 15 53 54 32 78 85 52 89 59 2 19 75 95 90 80 74 4 
8 27 35 59 77 75 55 21 64 13 57 7 42 10 7 3 20 23 7 32 
54 3 5 32 67 58 27 85 33 8 37 9 7 57 2 0 55 0 47 64 
24 27 0 14 20 41 98 2 64 51 80 50 92 32 32 88 76 84 53 21 
39 57 53 32 65 86 90 9 29 60 81 25 99 16 82 48 75 22 59 38 
87 90 42 76 18 86 4 72 28 23 22 96 12 5 95 82 83 58 37 71 
96 56 35 57 72 35 40 41 53 42 81 95 26 73 62 11 80 92 86 16 
56 57 73 98 66 43 16 65 98 47 89 81 60 54 54 97 63 37 49 12 
7739 7354 5072 2118 6321 5940 7557 1539 8044 1510 259 5058 7027 6813 5383 2386 516 3352 2979 1401 2228 765 2454 877 1069 3168 4740 139 8002 7240 3447 4156 2020 4569 1890 3407 5055 2946 3164 873 5611 2451 2619 6296 1336 619 5299 6990 3302 169 2623 7280 6156 5512 3043 7440 2123 5554 4951 2944 3065 2745 2736 6486 3478 4568 3352 1584 1108 5139 242 3250 5764 7137 2682 5355 6079 4018 5023 6959 
