80
20
48 50 62 65 32 1 34 32 64 83 64 40 36 9 94 2 33 98 73 47 
71 78 94 14 62 79 16 17 71 13 82 82 93 72 1 10 49 39 39 60 
75 11 23 49 17 7 1 66 44 29 60 86 99 47 41 8 36 73 41 49 
54 34 84 7 34 25 44 36 53 13 42 98 7 91 89 83 68 99 7 55 
13 40 42 13 21 66 39 64 39 62 28 93 4 86 82 20 60 7 51 50 
77 10 83 13 84 21 38 81 85 2 26 44 27 18 66 33 92 73 16 36 
46 74 30 48 46 89 54 57 56 74 81 80 41 96 0 0 60 86 13 76 
40 98 72 31 91 69 16 12 17 33 70 31 59 86 80 23 76 80 58 5 
43 41 30 24 48 63 27 56 61 58 3 71 18 87 99 61 65 26 59 57 
12 11 7 47 31 18 85 96 70 73 55 18 61 87 3 28 50 0 70 39 
39 47 89 10 80 8 14 46 55 6 46 69 43 70 32 49 64 41 15 19 
90 59 15 12 30 90 82 85 17 8 83 21 40 15 20 80 74 46 75 0 
27 1 79 18 52 62 37 91 16 88 19 43 35 77 73 88 21 71 42 84 
30 14 63 72 67 19 59 70 53 79 12 5 36 87 0 90 0 39 67 37 
73 17 69 22 16 19 20 30 54 67 53 23 42 83 54 13 77 87 44 37 
37 84 9 94 28 80 74 57 55 40 19 24 94 76 26 58 36 22 38 27 
57 25 43 10 26 39 95 1 3 86 5 54 85 30 97 59 42 9 74 42 
51 70 11 54 31 6 63 49 41 92 48 3 88 84 94 95 9 50 60 88 
64 95 5 37 91 97 29 46 57 49 32 67 85 63 85 24 88 71 19 45 
35 58 52 33 71 36 73 50 8 43 67 92 13 73 77 77 63 50 18 62 
68 48 26 39 65 2 91 41 11 67 14 45 43 1 42 48 48 80 37 15 
10 68 33 18 9 90 95 67 24 13 48 93 34 99 96 88 37 96 50 69 
13 88 64 88 11 70 37 29 84 57 78 17 9 40 57 95 79 84 29 57 
37 17 94 61 39 32 9 50 80 97 62 80 44 54 52 22 90 18 39 10 
82 37 51 19 10 89 1 18 28 66 33 29 43 14 50 4 99 70 50 47 
0 42 74 73 56 88 92 10 47 36 41 75 15 67 81 13 31 93 75 6 
63 90 34 54 57 82 99 89 57 90 24 17 29 64 94 51 62 28 84 70 
93 12 81 79 85 6 49 55 89 56 87 4 94 76 37 56 88 56 7 64 
87 79 16 41 41 62 24 94 86 56 59 49 87 29 71 39 89 55 49 10 
74 15 28 30 28 15 54 99 81 13 94 77 64 92 76 50 15 68 1 83 
44 7 20 93 74 19 71 12 4 9 27 22 90 15 54 60 72 24 51 92 
8 93 74 97 53 42 64 74 49 63 4 78 86 69 54 37 21 4 13 84 
48 95 95 87 93 58 57 14 12 73 88 20 13 70 58 6 60 64 5 71 
43 83 4 41 26 63 35 48 74 18 29 33 91 10 47 55 53 25 1 40 
91 13 71 59 74 85 78 62 82 48 92 30 86 77 83 51 19 11 65 57 
5345 3045 4738 1747 466 6495 3065 7090 6849 2729 7224 221 3363 2609 7733 4649 1401 5983 6233 3315 7865 7824 873 1508 4895 3317 6496 2456 1607 3565 7336 7788 1033 760 5674 801 2968 2862 4398 7272 5904 6161 4548 4057 7976 3389 645 248 2965 4266 1775 1699 888 6307 3541 6467 5168 5115 842 7057 6965 7796 5348 2782 7828 6596 4573 2524 4252 5487 167 7472 5190 5274 6310 813 2749 7237 5488 486 
